trial_id,U_exp,K_exp,D_exp,base_level_fall,divide_migration_distance,relief_at_steady_state,time_back_to_steady_state
304,-3.7470703125,-6.4970703125,-2.7666015625,1.58544921875,0.0,6716.02567666,40371000
305,-3.7470703125,-6.4970703125,-1.8544921875,1.13720703125,0.0,5559.84546346,33960000
306,-3.7470703125,-6.5615234375,-2.7666015625,1.13720703125,0.0,7849.75478258,47054000
307,-4.6357421875,-6.4970703125,-2.7666015625,1.13720703125,200.0,925.6820732310001,95833000
308,-4.6357421875,-6.5615234375,-1.8544921875,1.13720703125,0.0,885.726994753,42972000
309,-4.6357421875,-6.5615234375,-2.7666015625,1.58544921875,0.0,1081.51394355,51770000
310,-4.6357421875,-6.5615234375,-2.7666015625,1.13720703125,0.0,1081.51394355,49797000
311,-4.7470703125,-5.4970703125,-2.8544921875,0.08544921875,0.0,47.9203089856,8464000
312,-3.6357421875,-5.4970703125,-2.8544921875,0.08544921875,0.0,619.464276937,8332000
313,-4.7470703125,-5.5615234375,-2.8544921875,0.08544921875,0.0,81.93431031109999,6541000
314,-4.7470703125,-5.4970703125,-1.7666015625,0.08544921875,100.0,45.4452053684,11951000
315,-4.7470703125,-5.4970703125,-2.8544921875,-0.36279296875,0.0,47.9203089856,8464000
316,-4.7470703125,-5.5615234375,-1.7666015625,-0.36279296875,0.0,52.0038883184,15720000
317,-3.6357421875,-5.4970703125,-1.7666015625,-0.36279296875,0.0,595.679821083,7686000
318,-3.6357421875,-5.5615234375,-2.8544921875,-0.36279296875,0.0,741.591177063,9362000
319,-3.6357421875,-5.5615234375,-1.7666015625,0.08544921875,0.0,682.533933857,11750000
320,-3.6357421875,-5.5615234375,-1.7666015625,-0.36279296875,0.0,682.533933857,11330000
321,-4.6220703125,-6.6220703125,-1.9794921875,-0.85205078125,0.0,1068.61578899,49091000
322,-4.7607421875,-6.6220703125,-1.9794921875,-0.85205078125,0.0,776.3713113539999,48671000
323,-4.6220703125,-5.9365234375,-1.9794921875,-0.85205078125,0.0,254.03069431,12667000
324,-4.6220703125,-6.6220703125,-2.3916015625,-0.85205078125,0.0,1179.47774206,52902000
325,-4.6220703125,-6.6220703125,-1.9794921875,0.19970703125,0.0,1068.61578899,49091000
326,-4.6220703125,-5.9365234375,-2.3916015625,0.19970703125,0.0,256.245607486,12745000
327,-4.7607421875,-6.6220703125,-2.3916015625,0.19970703125,0.0,847.644774724,52475000
328,-4.7607421875,-5.9365234375,-1.9794921875,0.19970703125,0.0,186.256875064,12734000
329,-4.7607421875,-5.9365234375,-2.3916015625,-0.85205078125,0.0,187.270013531,12808000
330,-4.7607421875,-5.9365234375,-2.3916015625,0.19970703125,0.0,187.270013531,12808000
331,-3.6220703125,-5.6220703125,-2.9794921875,0.64794921875,0.0,1165.42694269,6842000
332,-3.7607421875,-5.6220703125,-2.9794921875,0.64794921875,0.0,834.5803804999999,6796000
333,-3.6220703125,-6.9365234375,-2.9794921875,0.64794921875,0.0,12107.116856899998,50949000
334,-3.6220703125,-5.6220703125,-1.3916015625,0.64794921875,0.0,984.195161761,6187000
335,-3.6220703125,-5.6220703125,-2.9794921875,1.69970703125,0.0,1165.42694269,6842000
336,-3.6220703125,-6.9365234375,-1.3916015625,1.69970703125,-200.0,12114.966616,52870000
337,-3.7607421875,-5.6220703125,-1.3916015625,1.69970703125,0.0,711.635321772,6068000
338,-3.7607421875,-6.9365234375,-2.9794921875,1.69970703125,0.0,8796.53585882,52938000
339,-3.7607421875,-6.9365234375,-1.3916015625,0.64794921875,0.0,8802.98916119,50888000
340,-3.7607421875,-6.9365234375,-1.3916015625,1.69970703125,-200.0,8802.98916119,52878000
341,-3.1220703125,-6.1220703125,-1.4794921875,-0.10205078125,0.0,9952.80669359,15419000
342,-3.2607421875,-6.1220703125,-1.4794921875,-0.10205078125,0.0,7210.388943600001,15307000
343,-3.1220703125,-6.4365234375,-1.4794921875,-0.10205078125,0.0,18200.342630900002,26795000
344,-3.1220703125,-6.1220703125,-2.8916015625,-0.10205078125,0.0,12217.306825900001,18304000
345,-3.1220703125,-6.1220703125,-1.4794921875,0.94970703125,0.0,9952.80669359,15419000
346,-3.1220703125,-6.4365234375,-2.8916015625,0.94970703125,0.0,24659.6459643,35481000
347,-3.2607421875,-6.1220703125,-2.8916015625,0.94970703125,0.0,9000.94746398,18592000
348,-3.2607421875,-6.4365234375,-1.4794921875,0.94970703125,0.0,13488.183695500002,27633000
349,-3.2607421875,-6.4365234375,-2.8916015625,-0.10205078125,0.0,18115.9436625,35897000
350,-3.2607421875,-6.4365234375,-2.8916015625,0.94970703125,0.0,18115.9436625,35897000
351,-4.1220703125,-5.1220703125,-2.4794921875,1.39794921875,1700.0,82.23690187140001,12111000
352,-4.2607421875,-5.1220703125,-2.4794921875,1.39794921875,1200.0,61.0103390338,7952000
353,-4.1220703125,-5.4365234375,-2.4794921875,1.39794921875,300.0,167.402978703,9811000
354,-4.1220703125,-5.1220703125,-1.8916015625,1.39794921875,1300.0,79.868457714,7596000
355,-4.1220703125,-5.1220703125,-2.4794921875,-0.55029296875,0.0,82.23690187140001,7872000
356,-4.1220703125,-5.4365234375,-1.8916015625,-0.55029296875,0.0,162.011739536,7291000
357,-4.2607421875,-5.1220703125,-1.8916015625,-0.55029296875,400.0,58.590958493100004,21449000
358,-4.2607421875,-5.4365234375,-2.4794921875,-0.55029296875,0.0,124.462200017,13551000
359,-4.2607421875,-5.4365234375,-1.8916015625,1.39794921875,600.0,117.613278406,11006000
360,-4.2607421875,-5.4365234375,-1.8916015625,-0.55029296875,0.0,117.613278406,8284000
361,-4.3720703125,-6.3720703125,-2.7294921875,1.77294921875,100.0,1250.0434243,49681000
362,-4.0107421875,-6.3720703125,-2.7294921875,1.77294921875,0.0,2853.86546497,31850000
363,-4.3720703125,-5.6865234375,-2.7294921875,1.77294921875,0.0,243.034431663,7733000
364,-4.3720703125,-6.3720703125,-2.6416015625,1.77294921875,0.0,1259.6986574999999,47286000
365,-4.3720703125,-6.3720703125,-2.7294921875,0.57470703125,0.0,1250.0434243,31836000
366,-4.3720703125,-5.6865234375,-2.6416015625,0.57470703125,0.0,252.414490071,7919000
367,-4.0107421875,-6.3720703125,-2.6416015625,0.57470703125,0.0,2854.45616268,31986000
368,-4.0107421875,-5.6865234375,-2.7294921875,0.57470703125,0.0,549.817158809,7660000
369,-4.0107421875,-5.6865234375,-2.6416015625,1.77294921875,0.0,563.471306021,7748000
370,-4.0107421875,-5.6865234375,-2.6416015625,0.57470703125,0.0,563.471306021,7748000
371,-3.3720703125,-5.3720703125,-1.7294921875,0.27294921875,0.0,800.0823444810001,8138000
372,-3.0107421875,-5.3720703125,-1.7294921875,0.27294921875,0.0,1839.59177698,7633000
373,-3.3720703125,-6.6865234375,-1.7294921875,0.27294921875,0.0,18417.273579499997,47272000
374,-3.3720703125,-5.3720703125,-1.6416015625,0.27294921875,0.0,773.730020035,12412000
375,-3.3720703125,-5.3720703125,-1.7294921875,-0.92529296875,0.0,800.0823444810001,8138000
376,-3.3720703125,-6.6865234375,-1.6416015625,-0.92529296875,0.0,17829.329444299998,46058000
377,-3.0107421875,-5.3720703125,-1.6416015625,-0.92529296875,0.0,1863.08249592,6357000
378,-3.0107421875,-6.6865234375,-1.7294921875,-0.92529296875,0.0,41167.1615508,46580000
379,-3.0107421875,-6.6865234375,-1.6416015625,0.27294921875,0.0,40081.6525684,45630000
380,-3.0107421875,-6.6865234375,-1.6416015625,-0.92529296875,0.0,40081.6525684,45630000
381,-3.8720703125,-6.8720703125,-2.2294921875,1.02294921875,300.0,6818.54282113,52906000
382,-3.5107421875,-6.8720703125,-2.2294921875,1.02294921875,0.0,15668.603321999999,52840000
383,-3.8720703125,-6.1865234375,-2.2294921875,1.02294921875,0.0,2437.18825258,20436000
384,-3.8720703125,-6.8720703125,-2.1416015625,1.02294921875,300.0,6819.66483156,52906000
385,-3.8720703125,-6.8720703125,-2.2294921875,-0.17529296875,0.0,6818.54282113,50949000
386,-3.8720703125,-6.1865234375,-2.1416015625,-0.17529296875,0.0,2441.73139203,20499000
387,-3.5107421875,-6.8720703125,-2.1416015625,-0.17529296875,0.0,15671.6293309,50949000
388,-3.5107421875,-6.1865234375,-2.2294921875,-0.17529296875,0.0,5609.12042951,20451000
389,-3.5107421875,-6.1865234375,-2.1416015625,1.02294921875,0.0,5533.74897462,20244000
390,-3.5107421875,-6.1865234375,-2.1416015625,-0.17529296875,0.0,5533.74897462,20244000
391,-4.8720703125,-5.8720703125,-1.2294921875,-0.47705078125,0.0,100.86521976200001,9509000
392,-4.5107421875,-5.8720703125,-1.2294921875,-0.47705078125,0.0,235.073406627,9621000
393,-4.8720703125,-5.1865234375,-1.2294921875,-0.47705078125,200.0,16.0623248022,8301000
394,-4.8720703125,-5.8720703125,-1.1416015625,-0.47705078125,0.0,98.1227769319,9317000
395,-4.8720703125,-5.8720703125,-1.2294921875,1.32470703125,0.0,100.86521976200001,9509000
396,-4.8720703125,-5.1865234375,-1.1416015625,1.32470703125,5200.0,15.3527849515,11635000
397,-4.5107421875,-5.8720703125,-1.1416015625,1.32470703125,0.0,226.82582097099998,9389000
398,-4.5107421875,-5.1865234375,-1.2294921875,1.32470703125,0.0,37.5647108166,3076000
399,-4.5107421875,-5.1865234375,-1.1416015625,-0.47705078125,0.0,36.6976932879,7474000
400,-4.5107421875,-5.1865234375,-1.1416015625,1.32470703125,1600.0,36.6976932879,8176000
401,-4.8095703125,-6.8095703125,-2.9169921875,1.49169921875,0.0,787.151884803,52942000
402,-3.4482421875,-6.8095703125,-2.9169921875,1.49169921875,300.0,18099.4579815,52910000
403,-4.8095703125,-6.7490234375,-2.9169921875,1.49169921875,300.0,787.725740942,52943000
404,-4.8095703125,-6.8095703125,-1.5791015625,1.49169921875,0.0,808.1737764769999,65972000
405,-4.8095703125,-6.8095703125,-2.9169921875,-0.08154296875,0.0,787.151884803,52878000
406,-4.8095703125,-6.7490234375,-1.5791015625,-0.08154296875,0.0,738.385892526,52087000
407,-3.4482421875,-6.8095703125,-1.5791015625,-0.08154296875,0.0,19167.094041099997,59261000
408,-3.4482421875,-6.7490234375,-2.9169921875,-0.08154296875,0.0,18108.650707900004,50949000
409,-3.4482421875,-6.7490234375,-1.5791015625,1.49169921875,0.0,16391.2862947,50886000
410,-3.4482421875,-6.7490234375,-1.5791015625,-0.08154296875,0.0,16391.2862947,50886000
411,-3.8095703125,-5.8095703125,-1.9169921875,-0.00830078125,0.0,1139.55497634,9345000
412,-4.4482421875,-5.8095703125,-1.9169921875,-0.00830078125,0.0,264.601159345,9424000
413,-3.8095703125,-5.7490234375,-1.9169921875,-0.00830078125,0.0,974.8867323110001,8266000
414,-3.8095703125,-5.8095703125,-2.5791015625,-0.00830078125,0.0,1192.99909642,9680000
415,-3.8095703125,-5.8095703125,-1.9169921875,1.41845703125,0.0,1139.55497634,9345000
416,-3.8095703125,-5.7490234375,-2.5791015625,1.41845703125,0.0,1018.39944838,8540000
417,-4.4482421875,-5.8095703125,-2.5791015625,1.41845703125,0.0,189.78464219,18366000
418,-4.4482421875,-5.7490234375,-1.9169921875,1.41845703125,0.0,229.112689237,8412000
419,-4.4482421875,-5.7490234375,-2.5791015625,-0.00830078125,0.0,246.827975645,8928000
420,-4.4482421875,-5.7490234375,-2.5791015625,1.41845703125,0.0,246.827975645,8928000
421,-3.3095703125,-6.3095703125,-2.4169921875,0.74169921875,0.0,12068.2727265,27321000
422,-4.9482421875,-6.3095703125,-2.4169921875,0.74169921875,0.0,289.66636794,28058000
423,-3.3095703125,-5.2490234375,-2.4169921875,0.74169921875,0.0,752.685916463,5740000
424,-3.3095703125,-6.3095703125,-1.0791015625,0.74169921875,0.0,8116.21159795,19090000
425,-3.3095703125,-6.3095703125,-2.4169921875,0.66845703125,0.0,12068.2727265,27321000
426,-3.3095703125,-5.2490234375,-1.0791015625,0.66845703125,0.0,667.7968245,4967000
427,-4.9482421875,-6.3095703125,-1.0791015625,0.66845703125,0.0,191.53922022900002,19506000
428,-4.9482421875,-5.2490234375,-2.4169921875,0.66845703125,1000.0,16.7228418061,11819000
429,-4.9482421875,-5.2490234375,-1.0791015625,0.74169921875,2500.0,14.9205290693,10309000
430,-4.9482421875,-5.2490234375,-1.0791015625,0.66845703125,1700.0,14.9205290693,9892000
431,-4.3095703125,-5.3095703125,-1.4169921875,-0.75830078125,0.0,78.67953431640001,7861000
432,-3.9482421875,-5.3095703125,-1.4169921875,-0.75830078125,0.0,182.898058051,5780000
433,-4.3095703125,-6.2490234375,-1.4169921875,-0.75830078125,0.0,842.074911748,19556000
434,-4.3095703125,-5.3095703125,-2.0791015625,-0.75830078125,0.0,82.535912067,6303000
435,-4.3095703125,-5.3095703125,-1.4169921875,-0.83154296875,0.0,78.67953431640001,7861000
436,-4.3095703125,-6.2490234375,-2.0791015625,-0.83154296875,0.0,1041.60978608,23700000
437,-3.9482421875,-5.3095703125,-2.0791015625,-0.83154296875,0.0,185.806390091,7060000
438,-3.9482421875,-6.2490234375,-1.4169921875,-0.83154296875,0.0,1900.35823624,19266000
439,-3.9482421875,-6.2490234375,-2.0791015625,-0.75830078125,0.0,2325.73733149,23038000
440,-3.9482421875,-6.2490234375,-2.0791015625,-0.83154296875,0.0,2325.73733149,23038000
441,-4.0595703125,-6.0595703125,-1.6669921875,-0.38330078125,0.0,1059.07719675,14192000
442,-3.6982421875,-6.0595703125,-1.6669921875,-0.38330078125,0.0,2487.13803305,14554000
443,-4.0595703125,-6.9990234375,-1.6669921875,-0.38330078125,0.0,4425.86726571,50949000
444,-4.0595703125,-6.0595703125,-1.3291015625,-0.38330078125,0.0,994.725728028,13531000
445,-4.0595703125,-6.0595703125,-1.6669921875,1.04345703125,0.0,1059.07719675,14192000
446,-4.0595703125,-6.9990234375,-1.3291015625,1.04345703125,0.0,4420.67089218,52852000
447,-3.6982421875,-6.0595703125,-1.3291015625,1.04345703125,0.0,2285.75167486,13559000
448,-3.6982421875,-6.9990234375,-1.6669921875,1.04345703125,0.0,10170.570606799998,52885000
449,-3.6982421875,-6.9990234375,-1.3291015625,-0.38330078125,0.0,10158.852802,50873000
450,-3.6982421875,-6.9990234375,-1.3291015625,1.04345703125,-100.0,10158.852802,52811000
451,-3.0595703125,-5.0595703125,-2.6669921875,1.11669921875,0.0,810.4004194889999,11683000
452,-4.6982421875,-5.0595703125,-2.6669921875,1.11669921875,4900.0,18.8166630108,10414000
453,-3.0595703125,-5.9990234375,-2.6669921875,1.11669921875,0.0,10712.0211195,14366000
454,-3.0595703125,-5.0595703125,-2.3291015625,1.11669921875,0.0,893.816665157,4275000
455,-3.0595703125,-5.0595703125,-2.6669921875,-0.45654296875,0.0,810.4004194889999,11702000
456,-3.0595703125,-5.9990234375,-2.3291015625,-0.45654296875,0.0,10384.4512769,13985000
457,-4.6982421875,-5.0595703125,-2.3291015625,-0.45654296875,0.0,18.6435901561,4418000
458,-4.6982421875,-5.9990234375,-2.6669921875,-0.45654296875,0.0,259.803588511,15013000
459,-4.6982421875,-5.9990234375,-2.3291015625,1.11669921875,0.0,259.965305313,15093000
460,-4.6982421875,-5.9990234375,-2.3291015625,-0.45654296875,0.0,259.965305313,15093000
461,-3.5595703125,-6.5595703125,-1.1669921875,0.36669921875,0.0,7930.87435135,32360000
462,-4.1982421875,-6.5595703125,-1.1669921875,0.36669921875,0.0,1728.6777885000001,30486000
463,-3.5595703125,-5.4990234375,-1.1669921875,0.36669921875,0.0,756.0057529219999,4705000
464,-3.5595703125,-6.5595703125,-1.8291015625,0.36669921875,0.0,9879.73335994,39047000
465,-3.5595703125,-6.5595703125,-1.1669921875,0.29345703125,0.0,7930.87435135,32360000
466,-3.5595703125,-5.4990234375,-1.8291015625,0.29345703125,0.0,762.943328553,7774000
467,-4.1982421875,-6.5595703125,-1.8291015625,0.29345703125,0.0,2361.7705799,40826000
468,-4.1982421875,-5.4990234375,-1.1669921875,0.29345703125,0.0,179.70504708400003,4784000
469,-4.1982421875,-5.4990234375,-1.8291015625,0.36669921875,0.0,154.870430602,7918000
470,-4.1982421875,-5.4990234375,-1.8291015625,0.29345703125,0.0,154.870430602,7918000
471,-4.5595703125,-5.5595703125,-2.1669921875,1.86669921875,600.0,81.5418028703,11285000
472,-3.1982421875,-5.5595703125,-2.1669921875,1.86669921875,0.0,1876.89722238,12698000
473,-4.5595703125,-6.4990234375,-2.1669921875,1.86669921875,300.0,976.926826302,57335000
474,-4.5595703125,-5.5595703125,-2.8291015625,1.86669921875,400.0,91.72648491540001,11409000
475,-4.5595703125,-5.5595703125,-2.1669921875,1.79345703125,600.0,81.5418028703,11288000
476,-4.5595703125,-6.4990234375,-2.8291015625,1.79345703125,0.0,1093.45816392,44417000
477,-3.1982421875,-5.5595703125,-2.8291015625,1.79345703125,0.0,1901.82962532,13138000
478,-3.1982421875,-6.4990234375,-2.1669921875,1.79345703125,0.0,21076.209936099996,36365000
479,-3.1982421875,-6.4990234375,-2.8291015625,1.86669921875,0.0,23759.2597644,40454000
480,-3.1982421875,-6.4990234375,-2.8291015625,1.79345703125,0.0,23759.2597644,40454000
481,-4.6845703125,-6.4345703125,-1.0419921875,0.92919921875,0.0,431.966382207,24033000
482,-4.3232421875,-6.4345703125,-1.0419921875,0.92919921875,0.0,969.353377769,23018000
483,-4.6845703125,-6.1240234375,-1.0419921875,0.92919921875,0.0,243.201104593,13907000
484,-4.6845703125,-6.4345703125,-1.4541015625,0.92919921875,0.0,526.223141542,28233000
485,-4.6845703125,-6.4345703125,-1.0419921875,1.23095703125,-100.0,431.966382207,25996000
486,-4.6845703125,-6.1240234375,-1.4541015625,1.23095703125,0.0,283.132870168,15799000
487,-4.3232421875,-6.4345703125,-1.4541015625,1.23095703125,0.0,1214.24064664,28349000
488,-4.3232421875,-6.1240234375,-1.0419921875,1.23095703125,0.0,546.349123039,13638000
489,-4.3232421875,-6.1240234375,-1.4541015625,0.92919921875,0.0,660.546611771,16101000
490,-4.3232421875,-6.1240234375,-1.4541015625,1.23095703125,0.0,660.546611771,16101000
491,-3.6845703125,-5.4345703125,-2.0419921875,-0.57080078125,0.0,447.797347836,8226000
492,-3.3232421875,-5.4345703125,-2.0419921875,-0.57080078125,0.0,1033.7302573,8427000
493,-3.6845703125,-5.1240234375,-2.0419921875,-0.57080078125,0.0,229.01091191400002,5442000
494,-3.6845703125,-5.4345703125,-2.4541015625,-0.57080078125,0.0,459.28630787,8166000
495,-3.6845703125,-5.4345703125,-2.0419921875,-0.26904296875,0.0,447.797347836,8226000
496,-3.6845703125,-5.1240234375,-2.4541015625,-0.26904296875,0.0,226.77523605099998,4724000
497,-3.3232421875,-5.4345703125,-2.4541015625,-0.26904296875,0.0,1064.93896247,8558000
498,-3.3232421875,-5.1240234375,-2.0419921875,-0.26904296875,0.0,555.39889191,12685000
499,-3.3232421875,-5.1240234375,-2.4541015625,-0.57080078125,0.0,553.83908586,4637000
500,-3.3232421875,-5.1240234375,-2.4541015625,-0.26904296875,0.0,553.83908586,4637000
501,-3.1845703125,-6.9345703125,-1.5419921875,1.67919921875,0.0,33197.0401501,52897000
502,-3.8232421875,-6.9345703125,-1.5419921875,1.67919921875,0.0,7628.12230118,52935000
503,-3.1845703125,-5.6240234375,-1.5419921875,1.67919921875,0.0,2643.85891582,6014000
504,-3.1845703125,-6.9345703125,-1.9541015625,1.67919921875,300.0,33192.6655794,52902000
505,-3.1845703125,-6.9345703125,-1.5419921875,0.48095703125,0.0,33197.0401501,50943000
506,-3.1845703125,-5.6240234375,-1.9541015625,0.48095703125,0.0,2897.03813282,6371000
507,-3.8232421875,-6.9345703125,-1.9541015625,0.48095703125,0.0,7624.32520794,50949000
508,-3.8232421875,-5.6240234375,-1.5419921875,0.48095703125,0.0,473.341075516,12943000
509,-3.8232421875,-5.6240234375,-1.9541015625,1.67919921875,100.0,509.96529887300005,14540000
510,-3.8232421875,-5.6240234375,-1.9541015625,0.48095703125,0.0,509.96529887300005,12062000
511,-4.1845703125,-5.9345703125,-2.5419921875,0.17919921875,0.0,695.932945416,12625000
512,-4.8232421875,-5.9345703125,-2.5419921875,0.17919921875,0.0,167.8315399,13216000
513,-4.1845703125,-6.6240234375,-2.5419921875,0.17919921875,0.0,3200.1537153,52251000
514,-4.1845703125,-5.9345703125,-2.9541015625,0.17919921875,0.0,715.490660603,12966000
515,-4.1845703125,-5.9345703125,-2.5419921875,1.98095703125,0.0,695.932945416,12625000
516,-4.1845703125,-6.6240234375,-2.9541015625,1.98095703125,0.0,3410.52750822,57608000
517,-4.8232421875,-5.9345703125,-2.9541015625,1.98095703125,300.0,167.43729567100002,18200000
518,-4.8232421875,-6.6240234375,-2.5419921875,1.98095703125,100.0,763.7543196080001,75053000
519,-4.8232421875,-6.6240234375,-2.9541015625,0.17919921875,-100.0,759.029995165,58357000
520,-4.8232421875,-6.6240234375,-2.9541015625,1.98095703125,-100.0,759.029995165,58357000
521,-4.4345703125,-6.6845703125,-2.2919921875,-0.19580078125,0.0,1968.45693773,57707000
